,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
0,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,270,-0.00043864764738827945,1.2864123958043563,4083.4770271007833,2041.738072082324,1455.1998464144194,2.9405808448791504,0.9997747401396434,40000,20,0,147.94547605514526,0.0128,0.0,3.3333333333333335e-05,40.21184236646803,0.0,0.95,1196.7846219946944,1830.95
1,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,287,-0.0007084268678087168,1.2154739964466827,2540.15010402386,1270.0743372697098,1358.2563629737267,5.241514682769775,1.0005326471267602,80000,40,1,278.1035120487213,0.009333333333333334,0.0,0.0,43.14987112874155,0.0,0.975,1624.398934036727,1801.325
2,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,292,-0.0003246093291240052,1.16714839163499,3922.453568815574,1961.2264621441182,2197.1184053078678,0.910608172416687,0.9999297290276259,120000,61,2,410.8751459121704,0.015533333333333333,0.0,3.3333333333333335e-05,45.00159431149422,0.0,0.9344262295081968,1188.4391958562394,1754.4754098360656
3,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,293,-0.002432900466597997,1.1199008768185592,423.37729736719376,211.6862154936179,332.8973325338119,7.582755088806152,1.0007046593305393,160000,90,3,545.3009464740753,0.003266666666666667,0.0,0.0,47.003508618140536,0.0,0.9555555555555556,1456.6213072218288,1724.4888888888888
4,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,295,-0.0004986531535485902,1.0560082335502674,1928.6044682625013,964.3017358486469,1306.0480395879501,3.808194875717163,0.9996488146292858,200000,113,4,676.8039193153381,0.009466666666666667,0.0,3.3333333333333335e-05,50.42886309480167,0.0,0.94,1387.529765287193,1671.88
5,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.0008727914710433629,0.9864699125671998,1558.031169695732,779.0147115316147,1194.7782314838507,5.2573442459106445,0.99998241907511,240000,141,5,813.9820885658264,0.007333333333333333,0.0,0.0,52.440957753787295,0.0,0.96,1682.23740352617,1593.4
6,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.0005048612126698479,0.9409232242749288,1601.433232820951,800.7161083808312,1071.1599208098191,3.639956474304199,0.9999764165817163,280000,171,6,951.8489842414856,0.005366666666666666,0.0,0.0,55.25601404737275,0.0,0.95,1691.5960194243855,1489.87
7,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.0005119015976117971,0.8956720563845757,2837.5928618602265,1418.7959159851075,2155.4527214148106,-0.6599026322364807,0.9999868255777237,320000,201,7,1087.393503665924,0.014533333333333334,0.0,3.3333333333333335e-05,56.13676479101722,0.0,0.95,1594.8432850858233,1421.0
8,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,293,-0.0004315957815075914,0.9052280762638801,6358.591055689102,3179.295089526054,3068.187670037685,-4.288937091827393,0.999918016180014,360000,232,8,1225.206618309021,0.016866666666666665,0.0,6.666666666666667e-05,56.573354409958405,0.0,0.92,1260.3514332483828,1360.76
9,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,293,-0.00018329458081354507,0.9021390063258318,4768.075229625213,2384.037435091459,2936.925656421368,-0.9781485199928284,1.0000148705565013,400000,261,9,1362.485853433609,0.0068,0.0,0.0,57.289749339492886,0.0,0.92,1195.9776857973948,1339.41
10,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.000584080831732792,0.861859561693974,5171.967166998447,2585.9829985202887,3322.5426016391852,-1.8715986013412476,0.9998863774996537,440000,291,10,1493.405377626419,0.02033333333333333,0.0,3.3333333333333335e-05,56.57008575759159,0.0,0.91,1109.4778729828586,1338.26
11,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,295,-0.00046907146819508995,0.8400493984039014,7474.176295040816,3737.0876775497045,4107.005733509553,-4.192722320556641,0.999996109192188,480000,320,11,1622.103759765625,0.008166666666666666,0.0,3.3333333333333335e-05,58.832478701971866,0.0,0.9,983.9047028967599,1335.32
12,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,296,-0.0010812893393449484,0.7970307936653113,4130.254769877898,2065.126299334795,2069.2376086601844,1.9230784177780151,1.0001035900834279,520000,350,12,1752.809849023819,0.0101,0.0,0.0,57.82941495981181,0.0,0.91,1272.0468481124983,1331.14
13,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,296,-0.00015850649051105556,0.7634622930334165,3239.399542236328,1619.6996117127248,1408.9331468924497,1.3615869283676147,1.0000735683318895,560000,385,13,1888.852338552475,0.0086,0.0,3.3333333333333335e-05,59.29984993734263,0.0,0.9,1400.5150799508344,1291.85
